latitude,longitude,elevation,datetime,elapsed_time_seconds,geometry,previous_geometry,distance_since_previous
40.713189,-74.004059,11.7,2023-07-25 12:53:42+00:00,702.0,POINT (983124.7397766631 199110.51404976676),POINT (983117.5316465213 199105.0494293605),9.045397521740917
40.713202,-74.004031,11.6,2023-07-25 12:53:43+00:00,703.0,POINT (983132.5023218455 199115.24998607638),POINT (983124.7397766631 199110.51404976676),9.09319528202778
40.713213,-74.004004,11.6,2023-07-25 12:53:44+00:00,704.0,POINT (983139.9876048315 199119.25727680358),POINT (983132.5023218455 199115.24998607638),8.490455838891634
40.713227,-74.003992,11.6,2023-07-25 12:53:45+00:00,705.0,POINT (983143.3145477499 199124.3577501043),POINT (983139.9876048315 199119.25727680358),6.089612226917344
40.713239,-74.003987,11.6,2023-07-25 12:53:46+00:00,706.0,POINT (983144.700875815 199128.72965137998),POINT (983143.3145477499 199124.3577501043),4.586439388923448
40.713247,-74.004001,11.6,2023-07-25 12:53:47+00:00,707.0,POINT (983140.8198482322 199131.64447127652),POINT (983144.700875815 199128.72965137998),4.853715085141235
40.713251,-74.004033,11.6,2023-07-25 12:53:48+00:00,708.0,POINT (983131.9486919258 199133.10219955782),POINT (983140.8198482322 199131.64447127652),8.990127137803997
40.71325,-74.004066,11.6,2023-07-25 12:53:49+00:00,709.0,POINT (983122.8002264332 199132.73829211915),POINT (983131.9486919258 199133.10219955782),9.155700382497265
40.713249,-74.004083,11.6,2023-07-25 12:53:50+00:00,710.0,POINT (983118.0873722337 199132.3741809583),POINT (983122.8002264332 199132.73829211915),4.726898734142383
40.713227,-74.004073,11.6,2023-07-25 12:53:51+00:00,711.0,POINT (983120.8592567754 199124.35878382533),POINT (983118.0873722337 199132.3741809583),8.481151756160173
40.713238,-74.00408,11.6,2023-07-25 12:53:52+00:00,712.0,POINT (983118.9188627361 199128.3665081655),POINT (983120.8592567754 199124.35878382533),4.452750095653003
40.71324,-74.004081,11.6,2023-07-25 12:53:53+00:00,713.0,POINT (983118.6416709169 199129.0951818123),POINT (983118.9188627361 199128.3665081655),0.7796156669546632
40.713244,-74.004084,11.6,2023-07-25 12:53:54+00:00,714.0,POINT (983117.8100615763 199130.5525420416),POINT (983118.6416709169 199129.0951818123),1.6779371065015978
40.713248,-74.004083,11.6,2023-07-25 12:53:55+00:00,715.0,POINT (983118.087355252 199132.0098505934),POINT (983117.8100615763 199130.5525420416),1.4834554249133907
40.713256,-74.00409,11.6,2023-07-25 12:53:56+00:00,716.0,POINT (983116.1469112454 199134.92458406193),POINT (983118.087355252 199132.0098505934),3.501570238512221
40.713254,-74.004107,11.6,2023-07-25 12:53:57+00:00,717.0,POINT (983111.4340402852 199134.19614383252),POINT (983116.1469112454 199134.92458406193),4.768834014273093
40.713251,-74.004139,11.6,2023-07-25 12:53:58+00:00,718.0,POINT (983102.5627661748 199133.10357027425),POINT (983111.4340402852 199134.19614383252),8.938300807312684
40.71326,-74.004165,11.6,2023-07-25 12:53:59+00:00,719.0,POINT (983095.3550534993 199136.3828852279),POINT (983102.5627661748 199133.10357027425),7.918650679065228
40.713274,-74.004206,11.6,2023-07-25 12:54:00+00:00,720.0,POINT (983083.989045642 199141.48405348868),POINT (983095.3550534993 199136.3828852279),12.458252374972687
40.713299,-74.004252,11.6,2023-07-25 12:54:01+00:00,721.0,POINT (983071.2371092857 199150.5929283821),POINT (983083.989045642 199141.48405348868),15.671103428263763
40.713323,-74.004298,11.6,2023-07-25 12:54:02+00:00,722.0,POINT (983058.4851646163 199159.33747963863),POINT (983071.2371092857 199150.5929283821),15.462188381005552
40.713327,-74.004332,11.6,2023-07-25 12:54:03+00:00,723.0,POINT (983049.0595725717 199160.795265424),POINT (983058.4851646163 199159.33747963863),9.537658244416438
40.713335,-74.004379,11.7,2023-07-25 12:54:04+00:00,724.0,POINT (983036.0301245456 199163.7105562582),POINT (983049.0595725717 199160.795265424),13.35160801223944
40.713351,-74.004432,11.7,2023-07-25 12:54:05+00:00,725.0,POINT (983021.3374751232 199169.54058116028),POINT (983036.0301245456 199163.7105562582),15.807059733124575
40.713368,-74.004478,11.7,2023-07-25 12:54:06+00:00,726.0,POINT (983008.5854279984 199175.7348460591),POINT (983021.3374751232 199169.54058116028),14.176869312696704
40.71338,-74.004488,11.8,2023-07-25 12:54:07+00:00,727.0,POINT (983005.8133997171 199180.10695241368),POINT (983008.5854279984 199175.7348460591),5.176818981626143
40.713392,-74.004527,11.8,2023-07-25 12:54:08+00:00,728.0,POINT (982995.0018437138 199184.479473252),POINT (983005.8133997171 199180.10695241368),11.662276008298136
40.713417,-74.004579,11.9,2023-07-25 12:54:09+00:00,729.0,POINT (982980.5866131685 199193.5884819065),POINT (982995.0018437138 199184.479473252),17.052064694432254
40.713427,-74.004653,12.0,2023-07-25 12:54:10+00:00,730.0,POINT (982960.0721549058 199197.23286670708),POINT (982980.5866131685 199193.5884819065),20.835655458543926
40.713424,-74.004733,12.1,2023-07-25 12:54:11+00:00,731.0,POINT (982937.8940972455 199196.1410637525),POINT (982960.0721549058 199197.23286670708),22.204915565528104
40.713426,-74.004795,12.2,2023-07-25 12:54:12+00:00,732.0,POINT (982920.7061874395 199196.87065927644),POINT (982937.8940972455 199196.1410637525),17.203387838702042
40.713439,-74.004862,12.3,2023-07-25 12:54:13+00:00,733.0,POINT (982902.132376215 199201.60797800682),POINT (982920.7061874395 199196.87065927644),19.168428526051464
40.713464,-74.004946,12.4,2023-07-25 12:54:14+00:00,734.0,POINT (982878.8459961545 199210.7175411276),POINT (982902.132376215 199201.60797800682),25.004792272139355
40.713493,-74.005025,12.4,2023-07-25 12:54:15+00:00,735.0,POINT (982856.945840788 199221.28436856632),POINT (982878.8459961545 199210.7175411276),24.316139644216477
40.713527,-74.005114,12.5,2023-07-25 12:54:16+00:00,736.0,POINT (982832.2735649515 199233.67302938827),POINT (982856.945840788 199221.28436856632),27.607971890592967
40.713562,-74.005178,12.6,2023-07-25 12:54:17+00:00,737.0,POINT (982814.5319464554 199246.42563504324),POINT (982832.2735649515 199233.67302938827),21.84934730955292
40.713606,-74.005249,12.6,2023-07-25 12:54:18+00:00,738.0,POINT (982794.8499731473 199262.45734338963),POINT (982814.5319464554 199246.42563504324),25.384951168046722
40.713647,-74.005314,12.7,2023-07-25 12:54:19+00:00,739.0,POINT (982776.8313038538 199277.39597566298),POINT (982794.8499731473 199262.45734338963),23.405879118432015
40.713686,-74.005372,12.7,2023-07-25 12:54:20+00:00,740.0,POINT (982760.7531793191 199291.6058415145),POINT (982776.8313038538 199277.39597566298),21.457548230668294
40.71372,-74.005439,12.7,2023-07-25 12:54:21+00:00,741.0,POINT (982742.1799468064 199303.99422093082),POINT (982760.7531793191 199291.6058415145),22.325700672831875
40.713752,-74.005503,12.6,2023-07-25 12:54:22+00:00,742.0,POINT (982724.4383583314 199315.65390156317),POINT (982742.1799468064 199303.99422093082),21.22998148993262
40.713794,-74.005565,12.6,2023-07-25 12:54:23+00:00,743.0,POINT (982707.2514653476 199330.95686390405),POINT (982724.4383583314 199315.65390156317),23.012386813297066
40.713824,-74.005612,12.6,2023-07-25 12:54:24+00:00,744.0,POINT (982694.2226631531 199341.8876069963),POINT (982707.2514653476 199330.95686390405),17.00678779700215
40.713859,-74.005666,12.5,2023-07-25 12:54:25+00:00,745.0,POINT (982679.2534280709 199354.64013453567),POINT (982694.2226631531 199341.8876069963),19.66481521875209
40.71392,-74.005667,12.5,2023-07-25 12:54:26+00:00,746.0,POINT (982678.9776426498 199376.864306769),POINT (982679.2534280709 199354.64013453567),22.225883313284985
40.713943,-74.005755,12.4,2023-07-25 12:54:27+00:00,747.0,POINT (982654.5825751709 199385.24549647127),POINT (982678.9776426498 199376.864306769),25.794643981342993
40.713981,-74.005806,12.4,2023-07-25 12:54:28+00:00,748.0,POINT (982640.445128146 199399.09098472705),POINT (982654.5825751709 199385.24549647127),19.788000238117696
40.714012,-74.005887,12.3,2023-07-25 12:54:29+00:00,749.0,POINT (982617.9908502506 199410.38672594875),POINT (982640.445128146 199399.09098472705),25.135400644328232
40.71404,-74.005979,12.2,2023-07-25 12:54:30+00:00,750.0,POINT (982592.4870720163 199420.58970471667),POINT (982617.9908502506 199410.38672594875),27.46895483923545
40.714057,-74.006049,12.1,2023-07-25 12:54:31+00:00,751.0,POINT (982573.0819294201 199426.78465390732),POINT (982592.4870720163 199420.58970471667),20.370001341546626
40.714079,-74.006077,12.1,2023-07-25 12:54:32+00:00,752.0,POINT (982565.3202593349 199434.80046011088),POINT (982573.0819294201 199426.78465390732),11.157807652284182
40.714095,-74.006112,12.1,2023-07-25 12:54:33+00:00,753.0,POINT (982555.6178866028 199440.63042170554),POINT (982565.3202593349 199434.80046011088),11.319208842844727
40.714114,-74.006138,12.0,2023-07-25 12:54:34+00:00,754.0,POINT (982548.4105943446 199447.5532034485),POINT (982555.6178866028 199440.63042170554),9.993496322869547
40.714134,-74.006159,12.0,2023-07-25 12:54:35+00:00,755.0,POINT (982542.5894420509 199454.84022026762),POINT (982548.4105943446 199447.5532034485),9.326651497111563
40.714155,-74.006198,12.0,2023-07-25 12:54:36+00:00,756.0,POINT (982531.7783237697 199462.4919214622),POINT (982542.5894420509 199454.84022026762),13.244954120780479
40.71417,-74.006251,11.9,2023-07-25 12:54:37+00:00,757.0,POINT (982517.0859501648 199467.95792167794),POINT (982531.7783237697 199462.4919214622),15.676192155726504
40.714194,-74.006285,11.8,2023-07-25 12:54:38+00:00,758.0,POINT (982507.6610332053 199476.7025260105),POINT (982517.0859501648 199467.95792167794),12.856794492639832
40.7142,-74.006332,11.8,2023-07-25 12:54:39+00:00,759.0,POINT (982494.6317669894 199478.8894468273),POINT (982507.6610332053 199476.7025260105),13.21152530125827
40.714213,-74.006391,11.7,2023-07-25 12:54:40+00:00,760.0,POINT (982478.276028282 199483.62693001764),POINT (982494.6317669894 199478.8894468273),17.028033816092027
40.714207,-74.006452,11.7,2023-07-25 12:54:41+00:00,761.0,POINT (982461.3653427728 199481.44218719978),POINT (982478.276028282 199483.62693001764),17.05122827164092
40.714216,-74.006539,11.5,2023-07-25 12:54:42+00:00,762.0,POINT (982437.2472963287 199484.72294934528),POINT (982461.3653427728 199481.44218719978),24.34016360949828
40.714228,-74.006669,11.4,2023-07-25 12:54:43+00:00,763.0,POINT (982401.2088081021 199489.0976312928),POINT (982437.2472963287 199484.72294934528),36.30303672973204
40.714252,-74.006775,11.2,2023-07-25 12:54:44+00:00,764.0,POINT (982371.8239894076 199497.8438162251),POINT (982401.2088081021 199489.0976312928),30.658821252210437
40.714293,-74.006859,11.1,2023-07-25 12:54:45+00:00,765.0,POINT (982348.538548772 199512.78317551417),POINT (982371.8239894076 199497.8438162251),27.66579479363621
40.71432,-74.006946,11.0,2023-07-25 12:54:46+00:00,766.0,POINT (982324.4210687081 199522.62199727967),POINT (982348.538548772 199512.78317551417),26.047173711695304
40.714354,-74.007019,11.0,2023-07-25 12:54:47+00:00,767.0,POINT (982304.1849087143 199535.01084466922),POINT (982324.4210687081 199522.62199727967),23.727319927380545
40.714401,-74.007083,10.9,2023-07-25 12:54:48+00:00,768.0,POINT (982286.4441412038 199552.13580260906),POINT (982304.1849087143 199535.01084466922),24.65763606477089
40.714433,-74.00717,10.8,2023-07-25 12:54:49+00:00,769.0,POINT (982262.3268744777 199563.79633830304),POINT (982286.4441412038 199552.13580260906),26.78825576644398
40.714462,-74.007258,10.6,2023-07-25 12:54:50+00:00,770.0,POINT (982237.9323196912 199574.3639296825),POINT (982262.3268744777 199563.79633830304),26.58511408278519
40.714479,-74.007342,10.5,2023-07-25 12:54:51+00:00,771.0,POINT (982214.6463019209 199580.5594875306),POINT (982237.9323196912 199574.3639296825),24.09613165319088
40.714513,-74.007408,10.3,2023-07-25 12:54:52+00:00,772.0,POINT (982196.3507894654 199592.94826247788),POINT (982214.6463019209 199580.5594875306),22.09541854556876
40.714558,-74.007468,10.2,2023-07-25 12:54:53+00:00,773.0,POINT (982179.7189592816 199609.34454412706),POINT (982196.3507894654 199592.94826247788),23.354995764969974
40.714586,-74.00754,10.1,2023-07-25 12:54:54+00:00,774.0,POINT (982159.7599773495 199619.5475060471),POINT (982179.7189592816 199609.34454412706),22.41565059739561
40.714623,-74.007598,10.0,2023-07-25 12:54:55+00:00,775.0,POINT (982143.6823772312 199633.02912135923),POINT (982159.7599773495 199619.5475060471),20.98197266679501
40.714656,-74.007653,9.9,2023-07-25 12:54:56+00:00,776.0,POINT (982128.4363272054 199645.0533529684),POINT (982143.6823772312 199633.02912135923),19.417110680531273
40.714681,-74.007713,9.9,2023-07-25 12:54:57+00:00,777.0,POINT (982111.8039369817 199654.16307271525),POINT (982128.4363272054 199645.0533529684),18.96373904110214
40.714726,-74.007764,9.8,2023-07-25 12:54:58+00:00,778.0,POINT (982097.6671820268 199670.5591913728),POINT (982111.8039369817 199654.16307271525),21.64903110275756
40.714761,-74.007822,9.8,2023-07-25 12:54:59+00:00,779.0,POINT (982081.589585086 199683.31218716886),POINT (982097.6671820268 199670.5591913728),20.52140407392323
40.714784,-74.007871,9.8,2023-07-25 12:55:00+00:00,780.0,POINT (982068.00658579 199691.6930040565),POINT (982081.589585086 199683.31218716886),15.960449917832612
40.714813,-74.007905,9.7,2023-07-25 12:55:01+00:00,781.0,POINT (982058.582081766 199702.25943560182),POINT (982068.00658579 199691.6930040565),14.158769427465979
40.714843,-74.007938,9.7,2023-07-25 12:55:02+00:00,782.0,POINT (982049.434838061 199713.19017617573),POINT (982058.582081766 199702.25943560182),14.253180588650858
40.714866,-74.007953,9.7,2023-07-25 12:55:03+00:00,783.0,POINT (982045.2773124604 199721.5701535765),POINT (982049.434838061 199713.19017617573),9.354626681874025
40.714884,-74.007962,9.6,2023-07-25 12:55:04+00:00,784.0,POINT (982042.7829375599 199728.12832823253),POINT (982045.2773124604 199721.5701535765),7.016520573843659
40.714903,-74.007961,9.6,2023-07-25 12:55:05+00:00,785.0,POINT (982043.060785596 199735.0505815152),POINT (982042.7829375599 199728.12832823253),6.927827223653767
40.714921,-74.007964,9.6,2023-07-25 12:55:06+00:00,786.0,POINT (982042.2297252872 199741.60860515802),POINT (982043.060785596 199735.0505815152),6.6104716425194106
40.714931,-74.007969,9.6,2023-07-25 12:55:07+00:00,787.0,POINT (982040.8439628917 199745.25203569597),POINT (982042.2297252872 199741.60860515802),3.8980666363637266
40.714962,-74.007998,9.6,2023-07-25 12:55:08+00:00,788.0,POINT (982032.8056510375 199756.5470122985),POINT (982040.8439628917 199745.25203569597),13.863295204168928
40.714983,-74.008021,9.6,2023-07-25 12:55:09+00:00,789.0,POINT (982026.4303238668 199764.19853474078),POINT (982032.8056510375 199756.5470122985),9.959447385173137
40.714996,-74.008048,9.6,2023-07-25 12:55:10+00:00,790.0,POINT (982018.9458592387 199768.93551712626),POINT (982026.4303238668 199764.19853474078),8.857551179008249
40.715005,-74.008099,9.5,2023-07-25 12:55:11+00:00,791.0,POINT (982004.8080211449 199772.21579424152),POINT (982018.9458592387 199768.93551712626),14.513396705090555
40.715022,-74.008155,9.4,2023-07-25 12:55:12+00:00,792.0,POINT (981989.2843663053 199778.41085221412),POINT (982004.8080211449 199772.21579424152),16.714143796888074
40.715057,-74.008233,9.2,2023-07-25 12:55:13+00:00,793.0,POINT (981967.6625336537 199791.1644407258),POINT (981989.2843663053 199778.41085221412),25.102941404194187
40.715076,-74.00831,9.1,2023-07-25 12:55:14+00:00,794.0,POINT (981946.3173887657 199798.0887349706),POINT (981967.6625336537 199791.1644407258),22.44016624436495
40.715091,-74.008386,8.9,2023-07-25 12:55:15+00:00,795.0,POINT (981925.2493345764 199803.55569962927),POINT (981946.3173887657 199798.0887349706),21.765812870265492
40.715107,-74.008448,8.8,2023-07-25 12:55:16+00:00,796.0,POINT (981908.0623769913 199809.38663843062),POINT (981925.2493345764 199803.55569962927),18.149142082729348
40.715149,-74.008492,8.7,2023-07-25 12:55:17+00:00,797.0,POINT (981895.8662686613 199824.68969704528),POINT (981908.0623769913 199809.38663843062),19.568563088767686
40.715173,-74.008565,8.6,2023-07-25 12:55:18+00:00,798.0,POINT (981875.6302227891 199833.43559833238),POINT (981895.8662686613 199824.68969704528),22.045143271610865
40.715207,-74.008634,8.4,2023-07-25 12:55:19+00:00,799.0,POINT (981856.5034210706 199845.82471179435),POINT (981875.6302227891 199833.43559833238),22.788696240729813
40.715234,-74.008706,8.3,2023-07-25 12:55:20+00:00,800.0,POINT (981836.5447330943 199855.66360977973),POINT (981856.5034210706 199845.82471179435),22.252036745071976
40.715264,-74.008767,8.2,2023-07-25 12:55:21+00:00,801.0,POINT (981819.6355615652 199866.59521021502),POINT (981836.5447330943 199855.66360977973),20.135043329424196
40.715294,-74.008824,8.1,2023-07-25 12:55:22+00:00,802.0,POINT (981803.8352741295 199877.526710743),POINT (981819.6355615652 199866.59521021502),19.213193041299395
40.715313,-74.008893,8.1,2023-07-25 12:55:23+00:00,803.0,POINT (981784.70798896 199884.4509239543),POINT (981803.8352741295 199877.526710743),20.342019726496538
40.715334,-74.008967,8.1,2023-07-25 12:55:24+00:00,804.0,POINT (981764.1947039941 199892.1039550326),POINT (981784.70798896 199884.4509239543),21.894377012756856
40.715364,-74.00903,8.0,2023-07-25 12:55:25+00:00,805.0,POINT (981746.7311565616 199903.03566314396),POINT (981764.1947039941 199892.1039550326),20.60285735419897
40.715401,-74.009083,8.0,2023-07-25 12:55:26+00:00,806.0,POINT (981732.0400572959 199916.51740953152),POINT (981746.7311565616 199903.03566314396),19.9395557446275
40.715433,-74.00914,8.0,2023-07-25 12:55:27+00:00,807.0,POINT (981716.2399178033 199928.1776281958),POINT (981732.0400572959 199916.51740953152),19.636830377750577
40.715472,-74.009206,7.9,2023-07-25 12:55:28+00:00,808.0,POINT (981697.9451129604 199942.38843258185),POINT (981716.2399178033 199928.1776281958),23.165639329384874
40.715496,-74.009276,7.8,2023-07-25 12:55:29+00:00,809.0,POINT (981678.5408855729 199951.13441109244),POINT (981697.9451129604 199942.38843258185),21.284176766176717
40.715529,-74.009344,7.8,2023-07-25 12:55:30+00:00,810.0,POINT (981659.6914544813 199963.1593202654),POINT (981678.5408855729 199951.13441109244),22.35843225930401
40.715565,-74.009407,7.7,2023-07-25 12:55:31+00:00,811.0,POINT (981642.228239943 199976.27708668372),POINT (981659.6914544813 199963.1593202654),21.84123755230096
40.715603,-74.009469,7.6,2023-07-25 12:55:32+00:00,812.0,POINT (981625.042338975 199990.1234967005),POINT (981642.228239943 199976.27708668372),22.069849624212562
40.715637,-74.009542,7.5,2023-07-25 12:55:33+00:00,813.0,POINT (981604.8069253591 200002.5129290136),POINT (981625.042338975 199990.1234967005),23.72698879440256
40.71567,-74.009605,7.3,2023-07-25 12:55:34+00:00,814.0,POINT (981587.3436489243 200014.537743632),POINT (981604.8069253591 200002.5129290136),21.202881654279803
40.715693,-74.009655,7.2,2023-07-25 12:55:35+00:00,815.0,POINT (981573.4837899103 200022.91886853994),POINT (981587.3436489243 200014.537743632),16.19688076786203
40.71572,-74.009707,7.1,2023-07-25 12:55:36+00:00,816.0,POINT (981559.0696710345 200032.75738475242),POINT (981573.4837899103 200022.91886853994),17.451739862567962
40.715738,-74.009474,6.8,2023-07-25 12:55:37+00:00,817.0,POINT (981623.6615788395 200039.30826179148),POINT (981559.0696710345 200032.75738475242),64.92325118075068
40.715745,-74.009424,6.7,2023-07-25 12:55:38+00:00,818.0,POINT (981637.5226216859 200041.85708006247),POINT (981623.6615788395 200039.30826179148),14.093437599348595
40.715745,-74.009424,6.7,2023-07-25 12:55:39+00:00,819.0,POINT (981637.5226216859 200041.85708006247),POINT (981637.5226216859 200041.85708006247),0.0
40.715753,-74.009379,6.6,2023-07-25 12:55:40+00:00,820.0,POINT (981649.9976240753 200044.7703850921),POINT (981637.5226216859 200041.85708006247),12.810660826483076
40.715853,-74.009776,6.1,2023-07-25 12:55:42+00:00,822.0,POINT (981539.9472131432 200081.2154669077),POINT (981649.9976240753 200044.7703850921),115.92815419413604
40.715948,-74.01009,5.8,2023-07-25 12:55:44+00:00,824.0,POINT (981452.9057241086 200115.83673427024),POINT (981539.9472131432 200081.2154669077),93.67418516943773
40.716016,-74.01018,5.7,2023-07-25 12:55:45+00:00,825.0,POINT (981427.9592986137 200140.6140947628),POINT (981452.9057241086 200115.83673427024),35.160229492263255
40.716084,-74.01027,5.5,2023-07-25 12:55:55+00:00,835.0,POINT (981403.0129240301 200165.39148110338),POINT (981427.9592986137 200140.6140947628),35.16021158550356
40.716153,-74.010361,5.4,2023-07-25 12:55:55+00:00,835.0,POINT (981377.7894298023 200190.53325658606),POINT (981403.0129240301 200165.39148110338),35.61367062630073
40.716161,-74.010366,5.4,2023-07-25 12:55:56+00:00,836.0,POINT (981376.403706495 200193.4480646249),POINT (981377.7894298023 200190.53325658606),3.2274347379905923
40.716164,-74.010364,5.4,2023-07-25 12:55:57+00:00,837.0,POINT (981376.9582630369 200194.54099054894),POINT (981376.403706495 200193.4480646249),1.2255692692090758
40.716153,-74.010398,5.4,2023-07-25 12:55:58+00:00,838.0,POINT (981367.5325250074 200190.5344719402),POINT (981376.9582630369 200194.54099054894),10.2419104059531
40.716172,-74.010414,5.4,2023-07-25 12:55:59+00:00,839.0,POINT (981363.0979296726 200197.4572784625),POINT (981367.5325250074 200190.5344719402),8.221367643458615
